OBJECTID,RELI,E_KOORD,E_ZENTER,N_KOORD,N_ZENTER,B20BM14,B20BM15,B20BM16,B20BM17,B20BM18,B20BM19,M_TOT,B20BW14,B20BW15,B20BW16,B20BW17,B20BW18,B20BW19,W_TOT,TOT
3625,68332490,2683300,2683350,1249000,1249050,3,4,3,3,0,0,13,5,3,3,0,3,0,14,27
3626,68332468,2683300,2683350,1246800,1246850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,68332507,2683300,2683350,1250700,1250750,5,3,3,3,0,0,14,4,3,3,3,3,3,19,33
3628,68332530,2683300,2683350,1253000,1253050,3,3,0,0,0,3,9,3,0,3,3,3,0,12,21
3629,68332483,2683300,2683350,1248300,1248350,3,0,0,0,0,0,3,3,3,3,0,0,0,9,12
3630,68342529,2683400,2683450,1252900,1252950,3,3,0,3,0,0,9,3,0,0,3,3,3,12,21
3631,68342533,2683400,2683450,1253300,1253350,3,5,4,3,0,3,18,3,3,4,3,0,0,13,31
3632,68342489,2683400,2683450,1248900,1248950,3,3,3,0,0,3,12,3,5,3,3,0,3,17,29
3633,68342474,2683400,2683450,1247400,1247450,7,10,4,3,0,0,24,3,5,5,3,3,0,19,43
3634,68342530,2683400,2683450,1253000,1253050,3,6,4,3,0,0,16,5,3,3,3,3,0,17,33
3635,68342473,2683400,2683450,1247300,1247350,4,0,0,0,0,0,4,3,3,0,0,0,0,6,10
3636,68342492,2683400,2683450,1249200,1249250,3,3,0,0,0,0,6,3,3,3,0,0,0,9,15
3637,68342528,2683400,2683450,1252800,1252850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3638,68352531,2683500,2683550,1253100,1253150,0,3,0,0,0,0,3,3,0,3,0,0,0,6,9
3639,68352485,2683500,2683550,1248500,1248550,4,3,3,0,0,0,10,3,3,3,3,0,0,12,22
3640,68362521,2683600,2683650,1252100,1252150,4,0,3,0,3,0,10,3,3,3,0,0,3,12,22
3641,68362511,2683600,2683650,1251100,1251150,3,0,0,0,0,0,3,3,3,3,0,3,3,15,18
3642,68362468,2683600,2683650,1246800,1246850,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3
3643,68362520,2683600,2683650,1252000,1252050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,68372506,2683700,2683750,1250600,1250650,0,0,3,3,0,3,9,3,3,3,3,3,0,15,24
3645,68372525,2683700,2683750,1252500,1252550,3,3,3,3,3,0,15,3,4,3,3,3,3,19,34
3646,68372511,2683700,2683750,1251100,1251150,3,3,3,3,0,3,15,3,3,3,3,3,0,15,30
3647,68372535,2683700,2683750,1253500,1253550,6,0,4,4,3,3,20,3,6,3,3,3,3,21,41
3648,68382485,2683800,2683850,1248500,1248550,3,0,3,3,0,0,9,3,3,3,3,0,0,12,21
3649,68382490,2683800,2683850,1249000,1249050,3,4,3,3,3,0,16,3,3,5,0,3,0,14,30
3650,68382489,2683800,2683850,1248900,1248950,3,0,4,3,3,3,16,3,4,3,4,0,0,14,30
3651,68382508,2683800,2683850,1250800,1250850,0,3,3,0,0,0,6,3,4,3,0,0,0,10,16
3652,68382522,2683800,2683850,1252200,1252250,3,0,0,0,0,0,3,3,0,0,3,0,0,6,9
3653,68382528,2683800,2683850,1252800,1252850,3,3,3,0,0,0,9,3,7,3,0,0,0,13,22
3654,68382464,2683800,2683850,1246400,1246450,3,3,3,3,3,0,15,5,3,3,0,0,3,14,29
3655,68382470,2683800,2683850,1247000,1247050,3,0,0,0,0,0,3,0,3,0,0,0,0,3,6
3656,68392464,2683900,2683950,1246400,1246450,3,3,3,3,3,0,15,4,6,4,3,3,3,23,38
3657,68402510,2684000,2684050,1251000,1251050,3,3,0,3,3,0,12,4,0,3,3,4,0,14,26
3658,68402509,2684000,2684050,1250900,1250950,3,3,3,3,3,0,15,4,3,4,3,3,3,20,35
3659,68402484,2684000,2684050,1248400,1248450,3,3,0,0,3,0,9,3,3,3,3,0,3,15,24
3660,68402525,2684000,2684050,1252500,1252550,3,3,3,0,0,0,9,3,3,0,3,0,0,9,18
3661,68402497,2684000,2684050,1249700,1249750,3,0,3,0,0,0,6,0,3,3,0,0,0,6,12
3662,68402468,2684000,2684050,1246800,1246850,3,0,0,0,0,0,3,0,0,3,0,0,0,3,6
3663,68412469,2684100,2684150,1246900,1246950,3,0,3,3,0,0,9,0,0,0,3,0,0,3,12
3664,68412492,2684100,2684150,1249200,1249250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,68412472,2684100,2684150,1247200,1247250,3,0,0,0,3,0,6,3,0,3,3,3,3,15,21
3666,68412533,2684100,2684150,1253300,1253350,0,0,3,0,0,0,3,0,3,3,0,3,0,9,12
3667,68412536,2684100,2684150,1253600,1253650,3,5,0,0,4,0,12,0,3,3,5,3,0,14,26
3668,68412475,2684100,2684150,1247500,1247550,3,3,0,0,0,0,6,3,3,0,0,0,0,6,12
3669,68412511,2684100,2684150,1251100,1251150,3,3,4,3,0,0,13,4,3,0,3,3,3,16,29
3670,68412471,2684100,2684150,1247100,1247150,3,3,3,3,3,3,18,3,5,5,4,0,6,23,41
3671,68412535,2684100,2684150,1253500,1253550,11,5,6,3,4,0,29,10,7,8,3,3,0,31,60
3672,68412476,2684100,2684150,1247600,1247650,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
3673,68422464,2684200,2684250,1246400,1246450,0,3,3,3,0,0,9,3,3,4,4,3,0,17,26
3674,68422477,2684200,2684250,1247700,1247750,0,3,3,3,3,0,12,3,3,3,3,0,3,15,27
3675,68432480,2684300,2684350,1248000,1248050,3,3,3,3,3,0,15,3,4,5,3,3,0,18,33
3676,68432515,2684300,2684350,1251500,1251550,3,3,0,3,0,0,9,4,0,3,0,0,0,7,16
3677,68432512,2684300,2684350,1251200,1251250,0,0,0,3,0,0,3,3,0,0,3,0,3,9,12
3678,68442488,2684400,2684450,1248800,1248850,3,3,0,3,0,0,9,0,3,0,0,3,0,6,15
3679,68442458,2684400,2684450,1245800,1245850,3,3,3,3,0,0,12,4,3,3,3,3,3,19,31
3680,68442467,2684400,2684450,1246700,1246750,0,3,3,0,0,0,6,3,3,3,0,3,0,12,18
3681,68442469,2684400,2684450,1246900,1246950,5,5,3,0,3,3,19,7,8,4,3,3,3,28,47
3682,68452477,2684500,2684550,1247700,1247750,3,3,4,3,0,3,16,5,3,3,3,3,3,20,36
3683,68452478,2684500,2684550,1247800,1247850,3,3,3,0,0,0,9,4,0,3,0,0,0,7,16
3684,68452455,2684500,2684550,1245500,1245550,6,4,4,3,3,3,23,4,7,6,3,3,3,26,49
3685,68462456,2684600,2684650,1245600,1245650,3,3,0,0,0,0,6,0,0,0,3,0,0,3,9
3686,68462511,2684600,2684650,1251100,1251150,0,3,0,0,0,3,6,7,3,3,0,0,0,13,19
3687,68462514,2684600,2684650,1251400,1251450,0,4,3,3,0,0,10,3,3,3,3,0,0,12,22
3688,68462464,2684600,2684650,1246400,1246450,3,3,3,3,0,0,12,3,4,0,0,0,0,7,19
3689,68462476,2684600,2684650,1247600,1247650,3,3,0,3,0,0,9,0,3,3,0,0,0,6,15
3690,68462484,2684600,2684650,1248400,1248450,0,3,3,3,0,0,9,3,3,3,3,3,0,15,24
3691,68462457,2684600,2684650,1245700,1245750,0,0,3,0,0,0,3,0,0,3,3,0,0,6,9
3692,68472514,2684700,2684750,1251400,1251450,3,3,3,0,0,3,12,3,3,4,3,3,0,16,28
3693,68472515,2684700,2684750,1251500,1251550,3,0,3,3,3,0,12,3,3,4,3,3,0,16,28
3694,68472457,2684700,2684750,1245700,1245750,0,0,3,0,0,0,3,0,3,0,0,0,0,3,6
3695,68482464,2684800,2684850,1246400,1246450,0,4,3,0,3,0,10,5,3,3,0,3,3,17,27
3696,68482484,2684800,2684850,1248400,1248450,3,0,3,0,0,0,6,3,3,3,0,0,0,9,15
3697,68482478,2684800,2684850,1247800,1247850,3,0,0,3,0,0,6,3,4,3,3,3,3,19,25
3698,68492518,2684900,2684950,1251800,1251850,3,3,3,0,0,0,9,3,3,0,0,0,0,6,15
3699,68492468,2684900,2684950,1246800,1246850,3,3,4,3,0,0,13,4,3,5,3,3,0,18,31
3700,68492448,2684900,2684950,1244800,1244850,3,0,3,3,0,0,9,0,3,3,0,0,0,6,15
3701,68502515,2685000,2685050,1251500,1251550,3,3,3,0,0,3,12,3,3,3,0,0,3,12,24
3702,68502470,2685000,2685050,1247000,1247050,3,0,3,0,0,0,6,3,3,3,3,0,0,12,18
3703,68502456,2685000,2685050,1245600,1245650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,68522521,2685200,2685250,1252100,1252150,3,3,3,0,0,0,9,3,3,3,0,3,0,12,21
3705,68522451,2685200,2685250,1245100,1245150,3,3,3,3,0,0,12,3,3,3,0,0,0,9,21
3706,68532482,2685300,2685350,1248200,1248250,0,3,0,3,0,0,6,0,3,0,3,0,0,6,12
3707,68532517,2685300,2685350,1251700,1251750,3,0,0,0,0,0,3,3,3,0,3,0,0,9,12
3708,68532518,2685300,2685350,1251800,1251850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3709,68542522,2685400,2685450,1252200,1252250,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
3710,68542471,2685400,2685450,1247100,1247150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3711,68542514,2685400,2685450,1251400,1251450,3,3,0,3,3,0,12,3,3,0,3,3,3,15,27
3712,68552457,2685500,2685550,1245700,1245750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3713,68562463,2685600,2685650,1246300,1246350,3,3,0,0,0,0,6,3,0,0,0,0,0,3,9
3714,68562513,2685600,2685650,1251300,1251350,0,0,3,0,3,9,15,0,0,0,5,16,44,65,80
3715,68572453,2685700,2685750,1245300,1245350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3716,68592458,2685900,2685950,1245800,1245850,0,0,3,0,0,0,3,0,0,3,0,0,0,3,6
3717,68602453,2686000,2686050,1245300,1245350,0,0,3,0,0,0,3,3,3,3,3,3,3,18,21
3718,68612457,2686100,2686150,1245700,1245750,0,0,3,4,3,0,10,3,3,3,3,0,0,12,22
3719,68612461,2686100,2686150,1246100,1246150,0,3,0,3,0,0,6,3,3,0,0,3,0,9,15
3720,68622507,2686200,2686250,1250700,1250750,3,3,3,0,0,0,9,4,4,3,3,3,0,17,26
3721,68622460,2686200,2686250,1246000,1246050,3,3,0,3,0,0,9,3,0,4,3,3,3,16,25
3722,68632513,2686300,2686350,1251300,1251350,3,4,3,3,0,3,16,5,6,3,3,0,0,17,33
3723,68642462,2686400,2686450,1246200,1246250,3,0,3,3,0,0,9,0,4,3,3,0,0,10,19
3724,68652455,2686500,2686550,1245500,1245550,0,0,0,0,0,0,0,0,0,3,3,0,0,6,6
3725,68652513,2686500,2686550,1251300,1251350,0,0,0,3,0,0,3,3,0,0,0,3,3,9,12
3726,68662506,2686600,2686650,1250600,1250650,3,3,3,0,3,0,12,3,0,0,0,0,0,3,15
3727,68662508,2686600,2686650,1250800,1250850,3,3,4,0,3,3,16,4,3,4,3,3,3,20,36
3728,68662512,2686600,2686650,1251200,1251250,3,3,4,0,0,0,10,5,3,3,0,0,0,11,21
3729,68672510,2686700,2686750,1251000,1251050,3,3,3,3,0,0,12,3,3,3,3,0,0,12,24
3730,68672509,2686700,2686750,1250900,1250950,3,3,3,0,3,0,12,3,3,3,4,3,3,19,31
3731,68682485,2686800,2686850,1248500,1248550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732,68682457,2686800,2686850,1245700,1245750,3,3,3,0,0,0,9,0,3,0,3,3,3,12,21
3733,68692456,2686900,2686950,1245600,1245650,4,4,3,0,3,0,14,3,5,4,3,0,3,18,32
3734,68702507,2687000,2687050,1250700,1250750,3,3,3,0,0,0,9,3,0,3,0,3,0,9,18
3735,68702486,2687000,2687050,1248600,1248650,0,0,3,0,0,0,3,0,0,3,0,0,0,3,6
3736,68712457,2687100,2687150,1245700,1245750,3,3,3,0,0,3,12,3,3,3,3,0,3,15,27
3737,68712511,2687100,2687150,1251100,1251150,0,3,0,3,0,0,6,0,0,3,0,0,0,3,9
3738,68712466,2687100,2687150,1246600,1246650,0,0,0,0,0,0,0,3,0,0,3,0,3,9,9
3739,68712465,2687100,2687150,1246500,1246550,0,0,0,0,0,3,3,0,0,0,0,3,0,3,6
3740,68722505,2687200,2687250,1250500,1250550,4,5,5,6,4,10,34,4,4,6,17,33,36,100,134
3741,68732459,2687300,2687350,1245900,1245950,0,3,3,0,0,0,6,3,3,3,3,3,0,15,21
3742,68742466,2687400,2687450,1246600,1246650,3,3,3,0,0,0,9,0,3,3,3,3,0,12,21
3743,68762460,2687600,2687650,1246000,1246050,0,3,4,0,0,0,7,4,5,3,3,3,0,18,25
3744,68782455,2687800,2687850,1245500,1245550,5,3,4,5,4,5,26,3,3,12,10,26,39,93,119
3745,68792461,2687900,2687950,1246100,1246150,0,0,0,0,0,0,0,0,0,3,3,0,0,6,6
3746,68792465,2687900,2687950,1246500,1246550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3747,68102432,2681000,2681050,1243200,1243250,0,0,3,0,0,0,3,0,0,3,0,0,0,3,6
3748,67822497,2678200,2678250,1249700,1249750,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3
3749,67972446,2679700,2679750,1244600,1244650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,68322522,2683200,2683250,1252200,1252250,3,3,0,0,0,0,6,3,0,0,0,0,0,3,9
3751,68412490,2684100,2684150,1249000,1249050,3,0,0,0,0,0,3,0,0,3,0,3,0,6,9
3752,68412504,2684100,2684150,1250400,1250450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,68382529,2683800,2683850,1252900,1252950,3,3,0,3,3,0,12,3,3,4,7,3,6,26,38
3754,67772492,2677700,2677750,1249200,1249250,3,0,3,3,0,3,12,3,3,3,3,3,0,15,27
3755,67782495,2677800,2677850,1249500,1249550,0,3,7,5,3,3,21,3,3,8,3,3,0,20,41
3756,67792494,2677900,2677950,1249400,1249450,3,3,3,0,0,3,12,3,3,0,0,3,3,12,24
3757,67812520,2678100,2678150,1252000,1252050,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3
3758,67842521,2678400,2678450,1252100,1252150,3,5,6,3,3,0,20,6,9,3,3,3,0,24,44
3759,67842520,2678400,2678450,1252000,1252050,4,8,4,0,3,0,19,3,6,6,4,0,0,19,38
3760,67852521,2678500,2678550,1252100,1252150,3,5,3,3,0,0,14,7,4,4,3,3,0,21,35
3761,67852483,2678500,2678550,1248300,1248350,0,3,3,0,3,0,9,0,3,3,3,3,0,12,21
3762,67862518,2678600,2678650,1251800,1251850,5,5,3,3,3,0,19,7,8,6,3,3,3,30,49
3763,67872489,2678700,2678750,1248900,1248950,3,3,3,3,3,3,18,3,3,3,4,3,0,16,34
3764,67872491,2678700,2678750,1249100,1249150,0,3,3,0,0,0,6,4,3,3,3,0,0,13,19
3765,67872473,2678700,2678750,1247300,1247350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,67882475,2678800,2678850,1247500,1247550,0,3,3,0,0,0,6,3,3,0,0,0,3,9,15
3767,67892476,2678900,2678950,1247600,1247650,3,3,3,0,0,0,9,3,3,0,0,0,0,6,15
3768,67902490,2679000,2679050,1249000,1249050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,67902483,2679000,2679050,1248300,1248350,3,3,4,3,3,3,19,4,3,0,3,3,3,16,35
3770,67912516,2679100,2679150,1251600,1251650,4,3,3,0,3,0,13,4,3,3,0,0,0,10,23
3771,67912475,2679100,2679150,1247500,1247550,4,3,4,5,0,0,16,3,11,6,3,3,3,29,45
3772,67912494,2679100,2679150,1249400,1249450,0,3,3,3,0,0,9,3,3,0,0,0,0,6,15
3773,67932489,2679300,2679350,1248900,1248950,4,3,4,3,3,0,17,7,5,3,3,0,0,18,35
3774,67932490,2679300,2679350,1249000,1249050,5,4,0,3,3,0,15,3,3,3,5,3,3,20,35
3775,67942475,2679400,2679450,1247500,1247550,3,0,5,3,0,0,11,3,3,4,3,0,3,16,27
3776,67942513,2679400,2679450,1251300,1251350,3,3,0,0,0,0,6,3,0,3,0,0,0,6,12
3777,67942505,2679400,2679450,1250500,1250550,0,3,3,3,3,0,12,3,5,4,3,3,0,18,30
3778,67942491,2679400,2679450,1249100,1249150,4,3,3,3,3,3,19,6,0,0,5,3,3,17,36
3779,67942474,2679400,2679450,1247400,1247450,3,3,3,3,0,0,12,4,0,3,3,0,3,13,25
3780,67952511,2679500,2679550,1251100,1251150,3,0,3,0,3,3,12,5,3,7,5,3,3,26,38
3781,67952501,2679500,2679550,1250100,1250150,3,0,3,0,3,0,9,3,3,3,0,0,0,9,18
3782,67952486,2679500,2679550,1248600,1248650,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
3783,67962465,2679600,2679650,1246500,1246550,3,0,3,0,3,0,9,4,0,3,0,0,0,7,16
3784,67962479,2679600,2679650,1247900,1247950,3,3,3,3,0,0,12,3,3,3,0,3,0,12,24
3785,67972512,2679700,2679750,1251200,1251250,3,3,3,3,0,0,12,3,3,0,0,0,0,6,18
3786,67982489,2679800,2679850,1248900,1248950,3,0,3,3,0,0,9,3,3,3,0,0,0,9,18
3787,67992507,2679900,2679950,1250700,1250750,5,3,3,0,0,3,14,4,4,3,3,3,3,20,34
3788,67992485,2679900,2679950,1248500,1248550,9,4,3,3,0,0,19,6,3,4,0,0,0,13,32
3789,67992508,2679900,2679950,1250800,1250850,0,3,0,3,7,13,26,3,0,3,6,17,18,47,73
3790,67992504,2679900,2679950,1250400,1250450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,67992475,2679900,2679950,1247500,1247550,4,3,3,3,3,0,16,3,3,3,3,3,0,15,31
3792,68002483,2680000,2680050,1248300,1248350,0,3,3,0,0,0,6,4,3,3,3,0,0,13,19
3793,68002533,2680000,2680050,1253300,1253350,0,0,3,0,0,0,3,0,3,3,3,0,0,9,12
3794,68012525,2680100,2680150,1252500,1252550,3,3,0,0,0,0,6,3,3,0,0,0,0,6,12
3795,68022525,2680200,2680250,1252500,1252550,3,3,3,3,0,3,15,3,3,3,3,3,3,18,33
3796,68022483,2680200,2680250,1248300,1248350,3,3,0,3,3,0,12,3,4,3,0,3,0,13,25
3797,68022523,2680200,2680250,1252300,1252350,3,3,0,0,0,0,6,3,3,0,0,3,0,9,15
3798,68022501,2680200,2680250,1250100,1250150,3,6,3,0,3,0,15,3,3,3,3,0,3,15,30
3799,68022463,2680200,2680250,1246300,1246350,0,3,0,0,0,3,6,3,3,0,0,0,0,6,12
3800,68032505,2680300,2680350,1250500,1250550,3,0,0,3,0,0,6,0,0,0,3,0,3,6,12
3801,68042507,2680400,2680450,1250700,1250750,3,0,3,0,0,0,6,0,3,3,0,3,0,9,15
3802,68042469,2680400,2680450,1246900,1246950,0,3,0,0,0,0,3,3,0,0,0,0,0,3,6
3803,68042525,2680400,2680450,1252500,1252550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,68042459,2680400,2680450,1245900,1245950,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
3805,68042522,2680400,2680450,1252200,1252250,3,3,3,0,0,0,9,3,3,0,0,0,0,6,15
3806,68052469,2680500,2680550,1246900,1246950,3,3,0,0,0,0,6,3,3,0,3,3,0,12,18
3807,68052504,2680500,2680550,1250400,1250450,3,3,0,3,3,0,12,3,3,0,3,0,0,9,21
3808,68052461,2680500,2680550,1246100,1246150,3,3,3,0,0,3,12,3,3,3,3,3,9,24,36
3809,68062486,2680600,2680650,1248600,1248650,0,0,0,3,0,0,3,0,0,0,0,3,0,3,6
3810,68062506,2680600,2680650,1250600,1250650,3,3,4,3,0,0,13,3,3,3,0,0,0,9,22
3811,68062464,2680600,2680650,1246400,1246450,3,0,0,0,0,0,3,3,0,0,0,0,0,3,6
3812,68062485,2680600,2680650,1248500,1248550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,68062502,2680600,2680650,1250200,1250250,3,3,0,0,0,0,6,3,0,3,5,0,3,14,20
3814,68062458,2680600,2680650,1245800,1245850,3,0,0,0,0,0,3,3,0,0,0,0,0,3,6
3815,68072506,2680700,2680750,1250600,1250650,0,0,3,3,0,0,6,3,3,3,3,3,0,15,21
3816,68072420,2680700,2680750,1242000,1242050,0,0,3,0,0,0,3,0,3,0,0,0,0,3,6
3817,68082459,2680800,2680850,1245900,1245950,3,3,3,0,0,0,9,9,4,3,3,3,3,25,34
3818,68082467,2680800,2680850,1246700,1246750,3,3,3,0,0,3,12,3,3,3,0,3,3,15,27
3819,68082518,2680800,2680850,1251800,1251850,3,0,3,3,0,0,9,3,3,0,3,0,0,9,18
3820,68082483,2680800,2680850,1248300,1248350,22,32,10,8,4,3,79,20,27,17,11,9,5,89,168
3821,68092468,2680900,2680950,1246800,1246850,3,0,0,0,0,0,3,3,3,3,3,3,0,15,18
3822,68092426,2680900,2680950,1242600,1242650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,68102467,2681000,2681050,1246700,1246750,4,3,0,0,0,0,7,6,4,3,3,3,3,22,29
3824,68102484,2681000,2681050,1248400,1248450,3,0,0,0,0,0,3,3,3,0,0,0,3,9,12
3825,68102479,2681000,2681050,1247900,1247950,3,3,0,0,0,0,6,0,0,0,0,0,0,0,6
3826,68112479,2681100,2681150,1247900,1247950,3,4,3,0,0,0,10,3,3,0,3,0,0,9,19
3827,68112468,2681100,2681150,1246800,1246850,3,3,3,3,0,3,15,3,3,4,5,3,0,18,33
3828,68112491,2681100,2681150,1249100,1249150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3829,68122502,2681200,2681250,1250200,1250250,3,0,0,3,3,3,12,3,0,3,0,3,3,12,24
3830,68122520,2681200,2681250,1252000,1252050,3,0,4,3,3,0,13,3,3,3,3,3,0,15,28
3831,68122469,2681200,2681250,1246900,1246950,4,3,3,3,3,0,16,7,4,4,0,0,3,18,34
3832,68122482,2681200,2681250,1248200,1248250,3,3,0,0,0,3,9,3,3,0,0,0,3,9,18
3833,68122503,2681200,2681250,1250300,1250350,0,0,0,0,3,0,3,0,0,0,3,0,0,3,6
3834,68122458,2681200,2681250,1245800,1245850,3,3,3,4,4,3,20,3,3,7,3,4,0,20,40
3835,68132427,2681300,2681350,1242700,1242750,0,0,0,3,0,0,3,0,3,3,0,0,0,6,9
3836,68132477,2681300,2681350,1247700,1247750,4,3,3,5,0,0,15,6,3,4,0,0,0,13,28
3837,68132483,2681300,2681350,1248300,1248350,7,3,0,0,3,0,13,4,3,0,0,0,0,7,20
3838,68142499,2681400,2681450,1249900,1249950,3,3,3,3,3,7,22,3,7,3,8,18,36,75,97
3839,68142496,2681400,2681450,1249600,1249650,0,0,3,3,0,0,6,0,0,4,0,0,0,4,10
3840,68142478,2681400,2681450,1247800,1247850,3,3,3,3,3,0,15,5,6,5,3,0,0,19,34
3841,68152480,2681500,2681550,1248000,1248050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3842,68152497,2681500,2681550,1249700,1249750,4,3,0,3,3,0,13,3,3,0,0,3,0,9,22
3843,68162477,2681600,2681650,1247700,1247750,0,3,3,0,0,0,6,0,3,0,3,0,3,9,15
3844,68162478,2681600,2681650,1247800,1247850,3,3,3,4,3,3,19,0,3,3,4,3,3,16,35
3845,68162463,2681600,2681650,1246300,1246350,3,3,0,0,0,0,6,3,0,3,0,0,0,6,12
3846,68162480,2681600,2681650,1248000,1248050,3,3,3,0,0,0,9,3,3,0,3,0,0,9,18
3847,68172498,2681700,2681750,1249800,1249850,3,0,3,0,0,0,6,3,0,3,0,0,0,6,12
3848,68172478,2681700,2681750,1247800,1247850,3,3,3,0,0,0,9,3,0,3,0,0,0,6,15
3849,68172433,2681700,2681750,1243300,1243350,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
3850,68172516,2681700,2681750,1251600,1251650,0,0,3,0,0,0,3,0,0,3,3,0,0,6,9
3851,68172495,2681700,2681750,1249500,1249550,0,0,0,0,0,0,0,3,0,0,3,0,0,6,6
3852,68172477,2681700,2681750,1247700,1247750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3853,68182481,2681800,2681850,1248100,1248150,3,3,0,3,3,3,15,3,0,3,3,0,0,9,24
3854,68182471,2681800,2681850,1247100,1247150,3,3,3,3,0,0,12,3,5,0,3,3,3,17,29
3855,68182477,2681800,2681850,1247700,1247750,0,3,0,3,0,0,6,0,3,3,0,3,0,9,15
3856,68182503,2681800,2681850,1250300,1250350,3,0,0,0,0,0,3,0,3,3,0,0,0,6,9
3857,68182494,2681800,2681850,1249400,1249450,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3
3858,68202522,2682000,2682050,1252200,1252250,3,3,0,3,0,0,9,4,0,0,3,3,3,13,22
3859,68202519,2682000,2682050,1251900,1251950,3,0,3,4,4,0,14,4,3,3,3,3,3,19,33
3860,68202523,2682000,2682050,1252300,1252350,3,0,3,0,0,0,6,0,0,3,0,0,0,3,9
3861,68202477,2682000,2682050,1247700,1247750,3,0,3,3,3,0,12,3,3,3,0,0,0,9,21
3862,68202448,2682000,2682050,1244800,1244850,0,0,0,3,0,0,3,3,0,0,0,0,0,3,6
3863,68202461,2682000,2682050,1246100,1246150,3,0,0,0,0,3,6,3,0,0,0,0,0,3,9
3864,68212491,2682100,2682150,1249100,1249150,3,0,0,0,0,0,3,3,0,0,0,0,0,3,6
3865,68212518,2682100,2682150,1251800,1251850,0,3,3,3,3,0,12,3,3,3,3,3,0,15,27
3866,68212471,2682100,2682150,1247100,1247150,0,0,3,0,0,0,3,0,0,3,3,0,3,9,12
3867,68212434,2682100,2682150,1243400,1243450,9,4,0,3,3,0,19,9,9,4,3,0,0,25,44
3868,68212467,2682100,2682150,1246700,1246750,0,0,3,3,9,11,26,0,3,4,9,22,18,56,82
3869,68212462,2682100,2682150,1246200,1246250,3,0,0,0,0,0,3,3,0,3,0,0,0,6,9
3870,68212468,2682100,2682150,1246800,1246850,3,3,3,0,0,0,9,0,3,3,0,0,0,6,15
3871,68222501,2682200,2682250,1250100,1250150,0,3,3,3,3,0,12,3,3,3,0,0,0,9,21
3872,68222540,2682200,2682250,1254000,1254050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,68232449,2682300,2682350,1244900,1244950,4,3,3,3,0,0,13,9,3,4,3,3,3,25,38
3874,68232493,2682300,2682350,1249300,1249350,3,3,0,3,3,0,12,3,3,3,0,3,0,12,24
3875,68232539,2682300,2682350,1253900,1253950,0,0,0,0,3,0,3,0,0,0,3,0,0,3,6
3876,68242485,2682400,2682450,1248500,1248550,4,3,3,3,0,0,13,0,3,3,0,0,0,6,19
3877,68242498,2682400,2682450,1249800,1249850,6,3,3,3,3,0,18,3,3,3,3,0,0,12,30
3878,68242454,2682400,2682450,1245400,1245450,0,3,3,3,3,0,12,3,3,4,3,3,0,16,28
3879,68252445,2682500,2682550,1244500,1244550,0,3,0,0,0,0,3,0,0,3,3,0,3,9,12
3880,68252519,2682500,2682550,1251900,1251950,0,3,0,0,0,0,3,0,0,3,0,0,0,3,6
3881,68262501,2682600,2682650,1250100,1250150,3,3,0,0,3,0,9,6,3,3,3,3,0,18,27
3882,68272434,2682700,2682750,1243400,1243450,3,3,0,3,0,0,9,4,3,0,0,0,0,7,16
3883,68282463,2682800,2682850,1246300,1246350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3884,68282493,2682800,2682850,1249300,1249350,3,0,0,0,3,3,9,3,0,3,3,3,0,12,21
3885,68292441,2682900,2682950,1244100,1244150,3,0,0,0,0,0,3,3,3,0,0,0,0,6,9
